design_name,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,AND1,AND2,AND3,AND4,AND5,AND6,AND7,AND8,AND9,AND10,AND11,AND12,AND13,AND14,AND15,AND16,AND17,AND18,AND19,AND20,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20
bc0,resub,rewrite,refactor,refactor -z,refactor,resub,refactor,balance,rewrite,balance,refactor,resub,balance,refactor -z,rewrite -l,refactor -z,resub -z,rewrite -z,rewrite -l,refactor,1267,1135,1055,995,973,915,914,895,879,879,878,871,868,868,863,863,855,846,842,841,30,26,26,25,25,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21
bc0,resub -z,resub,refactor,resub,refactor,resub -z,refactor,balance,refactor -z,balance,rewrite -l,resub,balance,refactor -z,rewrite,resub,refactor -z,rewrite -z,rewrite,rewrite -z,1267,1237,1089,1028,999,986,980,943,933,926,906,900,900,899,891,884,883,875,869,867,30,30,25,25,25,24,24,22,22,20,19,19,19,19,19,19,19,19,19,19
bc0,refactor -z,resub -z,rewrite,rewrite -l,resub -z,rewrite -l,resub,resub -z,refactor,resub -z,resub,balance,refactor,resub -z,balance,rewrite,refactor -z,rewrite -z,balance,resub,1148,1008,949,945,936,935,935,935,918,913,913,905,901,891,891,888,883,863,860,848,23,22,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,19,19
bc0,rewrite -z,balance,resub -z,resub,rewrite -l,refactor -z,resub,rewrite -z,resub,rewrite -z,resub -z,rewrite,rewrite -l,refactor -z,resub -z,refactor,balance,rewrite -z,balance,rewrite -z,1238,1205,1104,1097,1074,997,959,943,936,931,921,918,918,911,899,896,891,888,886,886,29,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,19,19
bc0,rewrite -l,refactor,rewrite -l,rewrite,rewrite -l,resub,rewrite -l,resub,refactor -z,rewrite -l,balance,rewrite -l,resub,rewrite,resub,rewrite,rewrite -z,rewrite,rewrite -l,refactor,1211,1067,1006,1001,999,948,945,943,920,886,878,872,864,863,863,863,862,855,855,855,25,24,25,25,25,25,24,24,21,21,20,20,20,20,20,20,20,20,20,20
bc0,rewrite -z,resub,rewrite -z,refactor -z,refactor,rewrite,balance,rewrite,refactor -z,resub -z,balance,resub,rewrite -l,refactor -z,rewrite -l,refactor -z,rewrite -l,rewrite,balance,rewrite -l,1238,1120,1084,996,969,924,915,905,900,875,867,861,858,858,854,849,843,843,843,843,29,28,25,23,23,23,20,20,20,20,19,19,19,19,19,19,19,19,19,19
bc0,rewrite,resub -z,resub,rewrite -l,resub,balance,rewrite -l,rewrite,rewrite -z,balance,rewrite -z,resub -z,rewrite -l,refactor -z,rewrite -z,resub,rewrite -z,balance,resub,rewrite -z,1211,1108,1102,1087,1081,1074,1063,1061,1047,1040,1033,1011,1009,937,908,891,884,880,877,876,25,25,25,25,25,23,23,23,22,19,19,19,19,19,19,19,19,18,18,18
bc0,refactor -z,resub -z,balance,refactor,rewrite,refactor -z,balance,refactor -z,balance,rewrite -z,rewrite -l,refactor,rewrite -z,balance,refactor,resub,rewrite -z,resub,refactor -z,rewrite -l,1148,1008,964,931,911,907,904,898,896,880,875,873,868,868,862,843,839,835,829,821,23,22,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,21
bc0,refactor,refactor -z,resub -z,rewrite,resub,balance,rewrite -z,rewrite -l,refactor,resub -z,refactor -z,rewrite -l,resub,refactor,rewrite -z,resub -z,balance,rewrite -z,resub,resub -z,1157,1096,976,914,907,899,885,881,871,865,864,855,849,842,836,832,832,832,826,826,25,23,23,23,23,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19
bc0,rewrite -l,balance,refactor -z,balance,rewrite -l,balance,refactor,resub -z,refactor,balance,resub,balance,rewrite -z,refactor -z,rewrite -l,resub -z,refactor,resub,refactor,resub -z,1211,1192,1067,1032,990,988,967,926,899,895,882,882,873,869,858,847,847,847,847,847,25,23,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,rewrite -l,balance,resub -z,refactor,balance,resub,refactor,rewrite -l,resub -z,refactor -z,rewrite,rewrite -l,refactor -z,balance,refactor,refactor -z,rewrite -z,resub,rewrite -l,resub,1211,1192,1102,1027,1009,975,952,935,925,912,897,896,895,890,889,889,880,863,861,861,25,23,23,22,22,21,21,21,21,21,21,21,21,20,20,20,20,20,21,21
bc0,rewrite,resub -z,refactor -z,refactor,resub -z,refactor,rewrite -l,refactor,rewrite -z,resub,refactor -z,rewrite,balance,refactor -z,rewrite -z,resub -z,resub,balance,rewrite -z,rewrite -l,1211,1108,988,950,916,907,890,889,879,871,869,866,863,860,853,837,837,833,831,830,25,25,22,22,22,22,22,22,22,22,22,22,19,19,19,19,19,19,19,19
bc0,resub,resub -z,balance,resub -z,rewrite,resub -z,resub,refactor,rewrite -l,resub -z,balance,rewrite -z,refactor -z,resub -z,resub,resub -z,rewrite -z,resub -z,rewrite -l,refactor -z,1267,1237,1172,1142,1080,1070,1069,1011,978,953,953,935,916,894,894,894,884,881,876,872,30,30,28,28,24,24,24,24,24,23,23,22,22,22,22,22,22,22,22,22
bc0,refactor -z,rewrite,rewrite -l,balance,rewrite -z,refactor,rewrite -l,rewrite -z,refactor,rewrite -z,resub,refactor,resub,rewrite -l,rewrite,resub,rewrite,rewrite -z,balance,resub,1148,1008,999,992,976,963,948,943,927,920,871,858,852,848,847,847,847,847,847,842,23,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,rewrite,balance,rewrite -l,refactor,refactor -z,rewrite,rewrite -z,resub,refactor,refactor -z,resub,refactor -z,resub -z,refactor,rewrite,balance,rewrite -z,resub -z,rewrite -z,refactor,1211,1192,1160,1060,994,941,926,883,877,875,863,863,863,863,854,851,846,845,842,841,25,23,23,22,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19
bc0,resub -z,rewrite -l,rewrite -z,resub -z,refactor -z,resub -z,rewrite -z,resub -z,resub,refactor,rewrite -l,balance,refactor -z,resub -z,balance,refactor,resub -z,refactor -z,rewrite -l,refactor,1267,1135,1114,1082,1029,996,966,954,954,924,909,905,901,883,880,878,876,876,870,869,30,26,25,25,25,25,25,25,25,25,25,21,21,21,20,20,20,20,20,20
bc0,refactor,balance,rewrite -l,resub -z,rewrite,rewrite -z,balance,refactor -z,balance,resub -z,rewrite -z,resub,balance,rewrite,resub,balance,refactor -z,balance,refactor -z,rewrite,1157,1080,1012,956,940,931,928,901,890,875,865,858,858,856,856,856,848,842,842,826,25,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21,20,19,19,19
bc0,refactor,resub -z,refactor -z,resub,rewrite,refactor -z,resub -z,refactor -z,resub,rewrite -z,refactor,refactor -z,rewrite -z,balance,refactor -z,refactor,rewrite,rewrite -l,refactor -z,resub -z,1157,1035,997,970,913,898,878,873,867,854,850,850,839,839,837,836,830,828,828,816,25,25,23,23,23,23,23,23,23,22,22,22,22,20,20,20,20,20,20,20
bc0,refactor -z,resub -z,resub,refactor,resub,rewrite -z,rewrite -l,refactor -z,rewrite -l,resub,refactor -z,resub,balance,resub -z,rewrite -l,resub,balance,rewrite -l,rewrite,resub -z,1148,1008,1004,961,950,903,899,891,877,869,869,867,862,853,850,848,847,847,847,845,23,22,22,22,22,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20
bc0,rewrite,rewrite -l,resub,refactor -z,balance,rewrite -l,rewrite -z,resub -z,refactor -z,resub,rewrite -z,resub -z,rewrite -z,resub -z,balance,rewrite -z,refactor -z,rewrite -l,resub -z,rewrite -z,1211,1189,1102,986,955,925,911,892,881,879,868,865,863,857,857,855,855,853,850,850,25,25,25,22,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,resub -z,resub,refactor -z,rewrite -z,resub -z,refactor,rewrite -z,rewrite,refactor -z,rewrite -z,resub -z,rewrite -l,rewrite -z,refactor -z,resub,rewrite -z,rewrite -l,resub -z,balance,rewrite,1267,1237,1062,952,920,900,882,880,878,872,866,865,865,859,852,848,847,846,843,841,30,30,23,22,22,21,20,20,20,20,20,20,20,20,20,20,20,20,19,19
bc0,rewrite -l,rewrite -z,resub,refactor -z,rewrite,refactor -z,rewrite -z,balance,refactor -z,balance,rewrite -z,resub,refactor,rewrite -z,resub,refactor,refactor -z,balance,resub -z,refactor,1211,1168,1088,987,934,928,911,902,901,898,883,862,861,857,854,853,853,848,847,847,25,25,25,25,24,24,24,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,rewrite,balance,refactor,rewrite,balance,resub -z,rewrite,refactor,rewrite,resub -z,refactor,rewrite -l,resub -z,balance,resub -z,rewrite,refactor,rewrite -l,resub -z,rewrite -z,1211,1192,1070,1017,1008,964,961,935,932,924,918,913,913,913,911,911,906,905,904,896,25,23,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21
bc0,balance,rewrite,rewrite -z,resub -z,rewrite -l,resub,rewrite -z,resub -z,refactor,balance,resub,resub -z,refactor,rewrite,resub,rewrite -z,rewrite,rewrite -l,rewrite,refactor -z,1421,1215,1185,1088,1068,1042,1033,1025,950,937,907,903,900,892,891,890,887,887,887,885,28,24,22,22,22,22,22,22,21,18,18,18,18,18,18,18,18,18,18,18
bc0,rewrite,refactor -z,resub,rewrite -l,resub -z,refactor -z,rewrite,refactor -z,rewrite,refactor,rewrite -l,rewrite,refactor,rewrite -z,refactor -z,refactor,resub,refactor -z,resub,rewrite -l,1211,1049,942,914,913,905,894,892,888,887,887,887,887,876,872,866,845,845,842,839,25,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
bc0,rewrite -z,refactor,resub -z,resub,rewrite -z,refactor,rewrite -z,resub -z,resub,rewrite -l,refactor -z,resub -z,refactor -z,rewrite -z,resub -z,balance,resub -z,refactor -z,resub,rewrite,1238,1083,1002,999,973,938,927,905,904,904,902,892,885,883,878,872,869,859,849,844,29,29,28,28,26,26,24,24,24,24,23,23,23,23,23,19,19,19,19,19
bc0,balance,refactor -z,rewrite -l,refactor,rewrite,refactor -z,rewrite,refactor,rewrite,rewrite -l,refactor -z,resub,resub -z,rewrite -z,balance,resub,resub -z,balance,refactor,rewrite -z,1421,1110,989,975,956,949,926,925,920,919,919,881,877,863,858,840,840,840,839,838,28,23,21,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19,19
bc0,resub,refactor,resub -z,refactor -z,resub -z,refactor -z,resub -z,resub,rewrite -l,resub,balance,resub,balance,resub -z,refactor -z,rewrite,rewrite -z,refactor,rewrite -l,resub -z,1267,1122,1052,996,969,958,944,944,890,880,876,872,872,871,863,853,851,847,841,838,30,26,26,25,24,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20
bc0,rewrite -l,resub -z,balance,resub -z,rewrite -l,balance,resub,resub -z,refactor,balance,rewrite,refactor,refactor -z,rewrite,balance,refactor,rewrite,rewrite -l,rewrite,rewrite -z,1211,1108,1098,1084,1073,1072,1066,1066,1006,989,976,940,925,898,896,891,888,888,888,878,25,25,23,23,23,23,23,23,22,22,22,22,21,21,21,21,21,21,21,21
bc0,rewrite -z,balance,resub -z,rewrite -l,balance,rewrite -l,rewrite,rewrite -l,resub -z,rewrite -z,resub,rewrite,rewrite -z,rewrite,refactor -z,balance,rewrite,refactor -z,balance,rewrite,1238,1205,1104,1078,1076,1071,1071,1071,1059,1055,1025,1020,1019,1010,958,937,926,912,909,903,29,22,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,19,19
bc0,refactor,resub -z,rewrite -l,rewrite -z,balance,rewrite,refactor -z,balance,rewrite,resub -z,refactor,refactor -z,balance,rewrite -z,refactor,rewrite -l,rewrite,resub -z,rewrite,refactor -z,1157,1035,963,937,927,921,909,902,892,869,868,862,856,846,845,841,841,833,833,827,25,25,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
bc0,resub,rewrite -z,rewrite -l,rewrite,balance,rewrite,rewrite -z,resub -z,rewrite -z,balance,rewrite -z,resub -z,balance,resub,refactor,rewrite -z,resub -z,refactor -z,refactor,balance,1267,1127,1103,1102,1092,1082,1076,1045,1041,1039,1032,1022,1021,1014,963,938,922,915,913,903,30,27,27,27,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,rewrite -z,resub -z,refactor,rewrite -l,rewrite -z,refactor,resub,resub -z,refactor -z,refactor,rewrite,balance,rewrite,rewrite -l,balance,refactor -z,resub,resub -z,rewrite -z,rewrite -l,1238,1120,1039,1006,993,951,923,922,918,907,889,882,877,876,876,874,860,859,854,848,29,28,28,27,26,26,26,26,24,24,24,20,20,20,20,20,20,20,20,20
bc0,refactor,resub,refactor -z,rewrite -z,resub -z,resub,refactor -z,resub -z,rewrite -l,rewrite,balance,resub,refactor -z,resub,rewrite -z,resub,rewrite,rewrite -l,rewrite,refactor -z,1157,1035,997,931,899,899,886,868,861,861,855,851,842,837,835,832,830,830,830,830,25,25,23,21,21,21,21,21,21,21,19,19,19,19,19,19,19,19,19,19
bc0,rewrite -z,rewrite,refactor -z,rewrite -l,resub,refactor,resub,rewrite -l,resub -z,resub,refactor,rewrite,balance,rewrite -l,rewrite -z,resub -z,rewrite,resub,refactor,rewrite,1238,1192,1052,1001,944,940,935,928,927,927,927,927,922,913,907,891,889,886,880,878,29,29,23,23,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19
bc0,rewrite -z,rewrite -l,rewrite,balance,rewrite,resub,resub -z,refactor,rewrite -l,rewrite,balance,refactor,rewrite -l,rewrite -z,rewrite -l,rewrite,rewrite -l,balance,resub,refactor -z,1238,1192,1179,1166,1145,1071,1062,984,959,958,957,947,940,937,931,931,931,930,913,904,29,29,28,22,22,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20
bc0,refactor -z,refactor,refactor -z,refactor,resub,rewrite -l,balance,refactor -z,resub,rewrite -l,refactor,resub,refactor -z,rewrite,balance,resub -z,rewrite,refactor,rewrite -l,resub -z,1148,1075,1061,1043,937,894,886,877,860,853,852,850,850,847,847,843,842,840,838,835,23,23,22,22,22,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19
bc0,resub -z,rewrite -l,rewrite,rewrite -l,resub -z,resub,rewrite -z,refactor -z,rewrite -l,refactor -z,refactor,rewrite -z,resub,balance,rewrite,resub -z,balance,refactor -z,refactor,refactor -z,1267,1135,1130,1130,1112,1109,1087,1009,962,943,936,915,889,884,879,873,873,871,868,868,30,26,26,26,26,26,25,25,25,22,22,22,22,18,18,18,18,18,18,18
bc0,balance,rewrite -l,resub,rewrite -z,resub,resub -z,resub,rewrite -l,refactor -z,balance,refactor -z,rewrite -z,rewrite,balance,rewrite -z,resub -z,rewrite -l,refactor -z,balance,rewrite -z,1421,1215,1099,1068,1040,1039,1039,1032,957,935,915,893,890,889,884,876,876,872,866,860,28,24,24,23,23,23,23,23,21,19,19,19,19,18,18,18,18,18,18,18
bc0,rewrite -z,rewrite -l,resub -z,refactor -z,rewrite -z,refactor -z,balance,resub,rewrite,refactor,rewrite -l,rewrite,refactor,rewrite -z,resub,rewrite,rewrite -l,balance,refactor -z,rewrite -l,1238,1192,1116,1003,964,950,936,906,897,896,893,893,893,890,881,878,878,878,874,867,29,29,29,23,23,23,20,19,19,19,19,19,19,19,19,19,19,19,19,19
bc0,refactor -z,rewrite,resub -z,refactor,balance,resub,balance,rewrite -l,refactor -z,rewrite -l,resub,rewrite -l,rewrite,rewrite -l,resub -z,rewrite,resub,rewrite -z,balance,refactor,1148,1008,942,921,910,895,895,886,880,870,858,858,858,858,858,858,858,855,853,852,23,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,resub,rewrite -l,rewrite,refactor,rewrite -l,refactor -z,refactor,balance,rewrite -l,resub -z,refactor -z,rewrite -z,refactor -z,resub,balance,rewrite -l,rewrite -z,resub,refactor,rewrite -z,1267,1135,1130,1052,1011,963,958,939,914,899,898,891,873,858,852,848,845,842,838,834,30,26,26,26,26,25,25,21,21,21,21,21,21,21,20,20,20,20,20,20
bc0,rewrite -z,refactor,balance,rewrite -z,rewrite -l,rewrite,resub,resub -z,balance,resub -z,rewrite,rewrite -l,balance,rewrite -l,refactor,rewrite,refactor -z,refactor,balance,rewrite -l,1238,1083,1047,1009,995,995,965,958,958,951,948,947,947,946,928,915,914,913,909,903,29,29,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,19,19
bc0,resub,rewrite,rewrite -z,balance,resub -z,balance,resub,refactor,rewrite -z,rewrite,rewrite -l,balance,refactor,resub -z,refactor -z,rewrite -l,refactor,balance,resub -z,resub,1267,1135,1114,1101,1052,1052,1043,995,971,964,964,964,943,917,908,888,887,886,879,878,30,26,25,21,21,21,21,21,21,21,21,21,21,21,21,20,20,19,19,19
bc0,rewrite -z,refactor,resub,rewrite -z,refactor -z,resub -z,refactor,rewrite -z,resub -z,rewrite -l,refactor -z,balance,resub,rewrite,refactor,resub,rewrite -z,rewrite -l,resub -z,refactor -z,1238,1083,1002,976,939,910,900,883,876,873,871,862,849,848,844,839,835,834,829,819,29,29,28,26,24,24,24,24,24,24,22,19,19,19,19,19,19,19,19,19
bc0,rewrite,rewrite -l,rewrite -z,resub,rewrite -z,rewrite -l,refactor -z,resub,rewrite -l,rewrite -z,rewrite,rewrite -z,rewrite -l,refactor -z,balance,refactor,resub,rewrite -z,resub -z,refactor,1211,1189,1165,1089,1074,1068,992,946,930,922,916,913,911,901,891,887,865,857,853,853,25,25,25,25,25,25,23,23,22,22,22,22,22,22,19,19,19,19,19,19
bc0,rewrite,rewrite -l,rewrite -z,resub,resub -z,refactor -z,resub -z,rewrite -z,refactor,resub,rewrite -z,refactor,resub,refactor,rewrite,balance,rewrite -l,rewrite,resub,rewrite,1211,1189,1165,1089,1086,995,940,913,900,890,884,879,870,868,866,863,862,862,859,859,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,20,20,20,20,20
bc0,resub,rewrite -l,refactor,rewrite -z,resub -z,refactor,rewrite -l,refactor -z,rewrite -z,resub,resub -z,rewrite -z,balance,rewrite -l,rewrite,resub,refactor,rewrite -l,balance,rewrite,1267,1135,1055,1002,962,951,939,937,911,895,895,888,885,883,883,876,871,862,860,860,30,26,26,25,25,25,25,25,24,24,24,23,20,20,20,20,20,20,20,20
bc0,refactor -z,resub -z,balance,resub,refactor -z,resub -z,rewrite,resub -z,refactor,rewrite,rewrite -z,balance,rewrite,balance,rewrite -z,resub -z,refactor,rewrite,balance,resub -z,1148,1008,964,939,917,906,890,887,886,886,881,878,872,872,869,858,857,855,854,853,23,22,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19
bc0,rewrite,rewrite -l,rewrite -z,refactor -z,refactor,refactor -z,rewrite,rewrite -z,rewrite,refactor -z,rewrite -l,resub,resub -z,balance,resub,rewrite -z,rewrite -l,resub,rewrite -l,refactor,1211,1189,1165,1045,1011,1000,932,924,917,907,893,864,860,860,852,847,845,842,842,837,25,25,25,23,23,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20
bc0,balance,refactor,rewrite -z,rewrite,refactor -z,rewrite -l,rewrite,resub,resub -z,rewrite -z,refactor,rewrite,balance,rewrite,resub -z,refactor,rewrite -z,refactor,rewrite -l,balance,1421,1112,1010,980,964,944,942,905,903,893,889,885,883,878,870,867,859,858,858,858,28,24,21,21,21,20,20,20,20,20,20,20,18,18,18,18,18,18,18,18
bc0,rewrite -l,rewrite,rewrite -l,resub,resub -z,refactor -z,resub,rewrite -z,resub -z,rewrite -z,rewrite,rewrite -z,refactor -z,resub -z,rewrite,rewrite -z,balance,refactor -z,resub -z,rewrite -z,1211,1189,1189,1102,1090,974,912,882,872,863,860,856,842,828,823,821,820,817,812,808,25,25,25,25,25,22,22,22,22,22,22,22,21,21,21,21,19,19,19,19
bc0,refactor -z,rewrite -l,refactor,resub -z,rewrite -z,resub,rewrite -l,balance,resub -z,balance,refactor,rewrite -l,resub -z,rewrite -z,resub -z,resub,rewrite -l,refactor -z,refactor,resub,1148,1008,981,929,914,905,903,898,887,887,881,869,869,864,860,860,857,854,852,843,23,21,21,21,21,21,22,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,refactor -z,rewrite -z,rewrite -l,refactor -z,rewrite -l,refactor -z,resub,rewrite,resub -z,rewrite -l,resub,resub -z,balance,resub -z,rewrite -z,rewrite,rewrite -l,balance,rewrite -l,refactor -z,1148,1014,986,977,954,944,894,886,879,878,878,878,875,866,862,854,852,852,851,848,23,22,22,21,21,21,21,21,21,21,21,21,20,20,20,20,20,18,18,18
bc0,resub -z,refactor,refactor -z,rewrite -z,resub,rewrite -z,rewrite -l,balance,resub,refactor,balance,resub -z,rewrite -l,rewrite,balance,refactor,resub -z,rewrite -z,resub,rewrite -l,1267,1122,1047,949,917,900,897,892,887,885,881,881,878,878,878,878,878,877,871,870,30,26,25,23,23,22,22,19,19,19,18,18,18,18,18,18,18,18,18,18
bc0,refactor -z,rewrite -z,resub -z,rewrite -z,refactor,resub -z,rewrite -l,resub -z,rewrite -z,resub -z,balance,rewrite -z,resub,resub -z,refactor -z,rewrite,refactor -z,rewrite,resub -z,rewrite,1148,1014,948,926,895,885,877,874,870,864,859,849,839,839,837,831,831,828,827,827,23,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20
bc0,refactor,resub,rewrite,rewrite -z,resub -z,rewrite,refactor,rewrite,rewrite -l,resub,rewrite,refactor -z,rewrite -z,resub,rewrite -l,rewrite,resub,refactor,rewrite -l,resub,1157,1035,963,937,920,916,909,905,905,901,901,893,874,865,861,861,861,860,859,859,25,25,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21,21,21,21
bc0,rewrite -z,resub -z,refactor,rewrite,resub -z,refactor -z,resub,refactor -z,refactor,resub -z,resub,refactor,refactor -z,rewrite -l,refactor -z,rewrite -z,resub,resub -z,balance,rewrite,1238,1120,1039,1006,995,961,927,923,921,914,914,914,913,901,897,887,879,879,874,870,29,28,28,27,27,24,22,22,22,22,22,22,22,22,22,22,22,22,18,18
bc0,resub -z,resub,rewrite -l,rewrite -z,resub,balance,refactor,refactor -z,rewrite,resub,refactor,rewrite,resub,refactor,resub -z,balance,resub -z,balance,rewrite -l,resub -z,1267,1237,1116,1097,1069,1057,992,965,913,880,874,870,865,864,858,857,851,851,851,851,30,30,25,25,25,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20
bc0,resub,resub -z,balance,refactor,refactor -z,rewrite -l,refactor,rewrite,refactor,refactor -z,rewrite -l,rewrite -z,resub -z,rewrite -z,rewrite,rewrite -z,refactor -z,rewrite,rewrite -l,rewrite -z,1267,1237,1172,1057,991,932,927,924,924,921,906,894,878,868,865,861,854,849,848,847,30,30,28,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
bc0,rewrite -z,rewrite,refactor -z,balance,rewrite -z,rewrite -l,refactor,refactor -z,rewrite,rewrite -l,balance,resub -z,balance,refactor -z,rewrite -l,refactor -z,resub,rewrite,refactor -z,rewrite -z,1238,1192,1052,1015,970,955,939,937,915,914,912,877,877,877,868,868,862,860,858,853,29,29,23,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18
bc0,balance,refactor -z,refactor,rewrite -z,resub,rewrite,refactor,rewrite,refactor,rewrite,rewrite -l,rewrite,resub,rewrite -z,refactor,balance,refactor,resub -z,refactor -z,rewrite -l,1421,1110,1061,967,916,908,900,893,888,883,883,883,883,878,878,874,870,848,848,841,28,23,23,22,22,22,22,22,22,22,22,22,22,21,21,19,19,19,19,19
bc0,resub -z,rewrite,resub -z,refactor,rewrite,resub -z,refactor,rewrite -z,balance,resub,rewrite -l,refactor,rewrite -l,balance,refactor,balance,rewrite -l,refactor -z,rewrite,rewrite -l,1267,1135,1114,1037,995,968,949,937,929,912,909,908,908,908,905,902,893,890,879,879,30,26,26,26,26,24,24,24,20,20,20,20,20,20,20,20,20,20,20,20
bc0,rewrite -z,refactor,balance,refactor,rewrite -z,rewrite,resub -z,rewrite,refactor,refactor -z,refactor,resub,rewrite -z,resub -z,balance,resub -z,balance,rewrite -l,rewrite,rewrite -l,1238,1083,1047,1015,968,957,917,914,904,898,894,885,875,865,864,856,856,850,849,849,29,29,21,21,21,21,21,21,21,21,21,21,21,21,19,19,19,19,19,19
bc0,refactor -z,rewrite -z,rewrite -l,refactor,resub -z,rewrite -z,refactor -z,balance,rewrite -z,refactor -z,balance,rewrite,refactor,rewrite -l,rewrite -z,rewrite -l,balance,refactor,rewrite -z,rewrite -l,1148,1014,986,975,918,906,896,880,862,852,849,844,841,838,837,837,837,832,829,829,23,22,22,22,22,22,20,18,18,18,18,18,18,18,18,18,18,18,18,18
bc0,refactor,balance,refactor -z,balance,rewrite,balance,rewrite -z,balance,rewrite -l,rewrite,refactor -z,resub,balance,rewrite -l,rewrite -z,rewrite -l,rewrite -z,rewrite -l,resub -z,resub,1157,1080,1029,1014,945,941,925,918,915,915,911,874,868,863,857,854,849,849,844,844,25,23,22,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19
bc0,refactor,balance,rewrite,refactor,resub,rewrite -z,resub -z,rewrite -l,resub -z,balance,rewrite -z,balance,refactor,rewrite -z,resub -z,refactor,rewrite,balance,resub,rewrite,1157,1080,1012,986,921,907,896,892,892,890,884,883,879,873,870,867,862,862,856,855,25,23,23,23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21
bc0,rewrite -z,rewrite -l,rewrite -z,resub -z,refactor,rewrite -z,resub,refactor -z,rewrite,rewrite -l,rewrite -z,rewrite -l,refactor,refactor -z,resub -z,balance,refactor,rewrite,rewrite -l,resub -z,1238,1192,1173,1098,1018,978,955,944,923,923,918,910,908,903,889,887,885,876,875,875,29,29,25,25,25,25,25,23,23,23,23,23,23,22,22,19,19,19,19,19
bc0,refactor,rewrite -z,rewrite,rewrite -l,balance,rewrite -l,resub,balance,rewrite -l,resub,rewrite -z,resub -z,balance,rewrite -l,refactor,rewrite -z,resub,balance,resub -z,refactor -z,1157,1028,991,989,981,966,939,935,934,926,919,908,908,898,872,862,858,855,849,848,25,24,24,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20
bc0,resub -z,rewrite -z,balance,rewrite,rewrite -z,refactor -z,resub -z,balance,refactor,resub -z,refactor,rewrite,rewrite -z,refactor,resub -z,rewrite,refactor,resub,refactor -z,balance,1267,1127,1106,1083,1078,1000,949,935,920,903,903,899,895,885,879,876,876,876,873,866,30,27,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
bc0,refactor -z,refactor,refactor -z,rewrite,balance,resub -z,balance,refactor -z,refactor,refactor -z,refactor,resub -z,balance,refactor,rewrite -z,refactor -z,resub -z,balance,resub,rewrite,1148,1075,1061,941,932,892,890,874,866,860,856,831,826,825,810,806,800,799,794,791,23,23,22,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
bc0,refactor -z,balance,rewrite -z,resub,rewrite -z,refactor,rewrite -z,refactor,balance,rewrite -z,balance,rewrite,rewrite -l,rewrite -z,refactor,resub,refactor -z,refactor,rewrite -l,refactor,1148,1078,1009,955,936,927,906,905,902,893,891,887,885,884,877,868,866,865,855,855,23,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
