design_name,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,AND1,AND2,AND3,AND4,AND5,AND6,AND7,AND8,AND9,AND10,AND11,AND12,AND13,AND14,AND15,AND16,AND17,AND18,AND19,AND20,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20
sasc,resub,resub -z,balance,rewrite,refactor -z,refactor,balance,rewrite -z,refactor -z,rewrite,rewrite -z,refactor -z,rewrite,rewrite -z,balance,refactor -z,balance,rewrite -l,balance,resub -z,605,605,605,598,593,592,592,592,592,591,591,591,588,587,587,587,587,585,585,584,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9
sasc,refactor,refactor -z,resub -z,refactor -z,refactor,balance,refactor -z,refactor,balance,rewrite -l,rewrite -z,resub,refactor,rewrite -z,balance,rewrite,balance,rewrite -l,balance,rewrite,601,594,592,592,592,592,592,592,592,590,590,588,586,586,586,586,586,585,585,585,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10
sasc,refactor,resub -z,rewrite -z,balance,refactor -z,balance,refactor,resub,refactor,resub,rewrite -l,resub -z,balance,rewrite,balance,resub,refactor,balance,rewrite -z,rewrite,601,595,594,594,592,592,592,591,591,591,587,584,584,584,584,584,584,584,584,583,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9
sasc,balance,rewrite,refactor -z,resub,balance,refactor -z,refactor,balance,rewrite -l,resub -z,rewrite,rewrite -z,refactor,balance,rewrite,resub -z,rewrite -l,resub,refactor -z,rewrite -z,613,600,595,592,592,592,592,592,591,591,591,591,590,590,590,590,590,590,590,590,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -z,resub,balance,rewrite -l,rewrite -z,refactor -z,resub,resub -z,rewrite,resub -z,rewrite -l,refactor,balance,rewrite -z,refactor,rewrite -z,rewrite -l,rewrite,refactor -z,rewrite,598,596,596,592,591,587,585,585,584,584,583,583,583,583,583,583,583,583,583,583,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
sasc,rewrite -z,resub -z,refactor,rewrite -z,rewrite,resub -z,rewrite,refactor,refactor -z,rewrite -z,refactor,rewrite,refactor,rewrite,resub -z,refactor,resub -z,rewrite -l,refactor,rewrite -z,598,596,592,592,592,589,589,588,588,587,587,587,587,587,587,587,587,585,585,585,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9
sasc,resub,refactor,resub,rewrite -z,resub -z,balance,rewrite -l,refactor -z,rewrite -l,rewrite -z,refactor,balance,resub,balance,rewrite -l,resub -z,balance,refactor,resub,refactor,605,599,595,594,594,594,592,590,588,586,584,583,582,582,581,581,581,581,581,581,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10
sasc,resub -z,rewrite,resub -z,rewrite,rewrite -z,rewrite -l,refactor -z,rewrite,refactor -z,resub -z,refactor -z,refactor,rewrite -z,resub -z,resub,rewrite,resub -z,refactor -z,resub,balance,605,598,598,596,596,595,592,590,589,587,587,587,586,585,585,585,585,585,585,585,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -z,balance,rewrite -z,rewrite,rewrite -l,refactor,rewrite -l,rewrite,refactor -z,rewrite,rewrite -l,rewrite,rewrite -l,resub -z,refactor,rewrite,rewrite -l,refactor,resub -z,rewrite -z,598,598,597,597,595,593,593,593,591,588,587,587,587,586,586,586,586,586,586,586,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
sasc,rewrite -l,rewrite -z,refactor -z,rewrite -z,refactor -z,refactor,rewrite -z,balance,refactor,rewrite -l,resub,balance,refactor -z,rewrite -l,resub -z,rewrite -l,resub -z,refactor -z,balance,refactor -z,599,597,594,594,592,591,591,591,591,591,589,589,589,584,582,581,581,581,581,581,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10
sasc,balance,rewrite,rewrite -l,refactor,balance,rewrite -l,resub,refactor -z,resub,refactor,resub,resub -z,refactor,resub,refactor -z,rewrite -z,resub -z,rewrite -l,balance,rewrite -l,613,600,597,595,594,594,592,591,590,590,590,590,590,590,590,590,590,590,590,590,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,balance,rewrite -l,rewrite,resub,refactor,rewrite,rewrite -z,resub,refactor -z,refactor,rewrite,refactor,rewrite -z,rewrite,rewrite -z,rewrite,resub -z,rewrite -l,balance,resub,613,599,597,595,593,593,593,592,591,591,590,588,586,586,586,586,585,584,584,584,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10
sasc,refactor,rewrite -l,refactor,refactor -z,refactor,balance,resub -z,rewrite,balance,rewrite -l,refactor,rewrite -z,rewrite -l,resub,balance,rewrite,resub,refactor -z,resub -z,rewrite,601,596,593,593,593,593,590,589,589,588,588,588,588,588,588,588,588,588,588,588,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10
sasc,refactor -z,rewrite -z,balance,resub -z,rewrite -z,balance,resub,refactor,rewrite -z,resub,balance,resub -z,resub,refactor,rewrite,rewrite -l,refactor,balance,resub,rewrite -l,598,595,594,592,592,592,592,592,592,592,592,592,592,592,592,591,590,590,590,590,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9
sasc,rewrite,resub -z,resub,refactor -z,resub,resub -z,rewrite -z,resub -z,refactor -z,balance,resub,rewrite -z,refactor,resub -z,resub,refactor -z,balance,refactor -z,resub -z,balance,600,598,598,593,592,592,592,592,592,592,591,591,591,591,591,591,591,591,590,590,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
sasc,balance,resub,rewrite -z,balance,refactor -z,rewrite -z,refactor,resub,balance,resub -z,rewrite -l,refactor -z,refactor,rewrite,rewrite -z,resub -z,refactor,rewrite,balance,rewrite -l,613,605,597,597,593,592,590,590,590,590,589,589,589,587,586,583,583,583,583,583,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,balance,rewrite -z,resub,rewrite -l,resub,rewrite -z,refactor,balance,refactor -z,rewrite -l,resub -z,balance,rewrite,rewrite -l,refactor -z,rewrite,refactor,rewrite,rewrite -z,605,605,597,597,595,595,595,593,592,591,589,588,588,587,583,583,583,583,583,583,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10
sasc,rewrite -z,rewrite -l,rewrite,refactor,refactor -z,resub,balance,rewrite,rewrite -z,resub -z,rewrite -l,resub,resub -z,balance,refactor -z,balance,refactor,balance,rewrite -l,refactor,598,595,595,592,590,589,589,587,586,584,583,583,583,583,583,583,583,583,583,583,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
sasc,resub,balance,rewrite,resub -z,rewrite -l,rewrite,rewrite -l,refactor -z,resub -z,resub,refactor -z,refactor,rewrite -z,refactor -z,rewrite,refactor -z,refactor,refactor -z,rewrite,rewrite -l,605,605,598,598,595,595,595,592,590,590,590,590,590,590,588,588,588,588,588,588,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,refactor,rewrite -z,resub -z,rewrite -l,resub -z,balance,rewrite -z,balance,resub,balance,refactor -z,resub,rewrite -l,resub -z,resub,rewrite -l,refactor -z,rewrite,resub,balance,601,599,594,593,593,593,593,593,593,593,591,591,589,588,588,586,583,583,583,583,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10
sasc,refactor,rewrite,resub,balance,resub,rewrite -z,resub -z,rewrite,resub -z,balance,refactor -z,resub -z,refactor,resub -z,refactor -z,rewrite -l,resub,refactor -z,refactor,resub,601,597,594,594,594,594,594,594,594,594,592,591,591,591,591,590,590,590,590,590,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9
sasc,refactor -z,refactor,resub,refactor,resub -z,resub,refactor -z,rewrite -l,refactor,rewrite,rewrite -z,balance,resub,refactor -z,resub -z,rewrite -z,rewrite -l,resub,balance,resub -z,598,594,592,592,592,592,592,590,590,589,589,589,589,589,589,589,589,589,589,589,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,refactor,rewrite -l,rewrite -z,refactor -z,rewrite -z,rewrite -l,refactor,balance,rewrite,rewrite -l,resub,refactor -z,balance,rewrite,resub -z,rewrite -l,refactor -z,refactor,balance,600,596,595,595,593,593,593,591,591,591,591,589,589,589,587,584,584,584,584,584,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -l,rewrite -z,rewrite,rewrite -l,resub,resub -z,refactor,refactor -z,rewrite,resub,rewrite -l,balance,rewrite -l,rewrite -z,refactor -z,rewrite -l,resub,rewrite -l,rewrite,refactor,599,597,597,597,595,595,592,590,589,589,587,587,583,583,583,583,582,582,582,582,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
sasc,balance,rewrite,rewrite -l,refactor -z,rewrite,resub -z,balance,resub -z,balance,resub,rewrite -z,rewrite -l,refactor -z,resub -z,rewrite -l,refactor -z,rewrite,refactor -z,rewrite -l,resub -z,613,600,597,594,592,587,587,587,587,587,587,586,586,585,585,585,585,585,585,585,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10
sasc,resub -z,balance,refactor -z,refactor,rewrite -z,rewrite,refactor,resub -z,rewrite,refactor -z,rewrite -z,resub,refactor,refactor -z,resub -z,rewrite,refactor,resub,resub -z,rewrite,605,605,596,592,592,592,591,591,591,591,591,591,591,591,590,587,587,586,586,586,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
sasc,rewrite,rewrite -z,refactor -z,rewrite,balance,rewrite -z,rewrite,balance,resub,resub -z,rewrite -z,rewrite,resub -z,rewrite -l,resub -z,balance,resub -z,refactor,rewrite -z,resub -z,600,598,595,592,591,591,591,591,588,588,588,588,588,585,585,585,585,585,585,584,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10
sasc,rewrite -z,resub -z,rewrite -z,resub -z,refactor -z,rewrite,balance,resub -z,balance,resub,resub -z,rewrite -z,resub,refactor -z,balance,resub -z,rewrite -z,refactor -z,refactor,refactor -z,598,596,595,593,590,589,588,587,587,587,587,587,587,587,587,587,587,587,587,587,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
sasc,resub -z,balance,refactor -z,resub -z,rewrite -l,resub -z,rewrite,rewrite -l,refactor -z,rewrite,balance,refactor -z,refactor,rewrite,rewrite -l,rewrite,rewrite -z,resub -z,rewrite,resub -z,605,605,596,594,589,587,586,585,584,584,584,584,584,584,584,584,584,583,583,583,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10
sasc,refactor -z,rewrite,resub -z,refactor,resub -z,rewrite,resub -z,rewrite,refactor,refactor -z,rewrite -z,resub -z,resub,balance,rewrite,refactor,resub,rewrite -z,balance,refactor -z,598,595,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
sasc,rewrite -z,resub,refactor -z,resub,refactor -z,rewrite -l,rewrite -z,refactor -z,refactor,balance,refactor,rewrite -l,rewrite -z,resub -z,resub,balance,resub,balance,rewrite -z,rewrite -l,598,596,592,589,589,587,587,587,587,587,587,584,584,582,582,582,582,582,582,581,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10
sasc,refactor,resub,rewrite -z,refactor -z,refactor,resub,resub -z,resub,rewrite,refactor -z,resub -z,rewrite -z,rewrite -l,rewrite -z,refactor,rewrite -l,rewrite,rewrite -l,balance,resub -z,601,595,594,592,592,590,590,590,588,588,588,588,586,586,586,584,584,584,584,584,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,10
sasc,balance,refactor,rewrite -l,refactor,resub -z,rewrite -z,resub,rewrite -l,balance,resub,rewrite -z,resub -z,resub,rewrite -z,refactor,resub -z,refactor,balance,rewrite -l,balance,613,601,596,593,591,591,591,591,591,591,591,590,590,590,590,590,590,590,590,590,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,balance,refactor,resub,rewrite -z,resub,rewrite -z,resub -z,resub,resub -z,rewrite -l,rewrite -z,resub -z,rewrite -l,refactor,resub,balance,rewrite -l,resub,rewrite,balance,613,601,595,594,594,594,593,593,593,592,592,592,592,590,590,590,590,590,590,590,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9
sasc,refactor,resub,refactor,refactor -z,resub -z,refactor -z,rewrite -l,resub -z,refactor,rewrite -z,refactor -z,rewrite -l,resub,rewrite -l,rewrite -z,resub -z,refactor -z,refactor,rewrite -z,refactor -z,601,595,592,592,592,592,591,591,591,591,591,589,587,585,583,583,583,583,583,583,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10
sasc,refactor,rewrite -z,refactor -z,rewrite -z,rewrite -l,rewrite -z,rewrite,refactor -z,rewrite -l,rewrite -z,resub,rewrite,rewrite -z,refactor -z,refactor,rewrite -l,refactor,rewrite -z,rewrite -l,resub,601,599,596,593,592,592,592,592,592,592,589,589,589,589,589,589,589,589,589,589,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,rewrite -z,resub,rewrite -z,resub -z,balance,resub -z,refactor,refactor -z,refactor,resub -z,refactor -z,balance,rewrite -l,refactor -z,rewrite,refactor -z,resub -z,refactor -z,balance,605,597,597,596,595,595,595,593,591,591,589,589,589,588,588,585,585,583,583,583,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9
sasc,resub -z,rewrite -z,rewrite,resub,rewrite,refactor -z,balance,rewrite -z,rewrite -l,rewrite,resub -z,refactor -z,resub,refactor -z,rewrite -z,rewrite,refactor -z,resub -z,resub,resub -z,605,597,596,596,596,593,592,591,590,590,589,589,589,589,589,589,589,589,589,589,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9
sasc,balance,rewrite -z,resub,balance,resub -z,rewrite -l,refactor,refactor -z,rewrite -l,rewrite,resub,rewrite,rewrite -z,rewrite,rewrite -z,refactor -z,rewrite,refactor,balance,refactor -z,613,598,596,596,596,592,590,588,587,587,585,585,584,582,581,581,581,581,581,581,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -l,refactor,resub -z,rewrite -z,refactor,resub,balance,refactor -z,rewrite -z,balance,resub -z,rewrite -z,resub,rewrite -l,rewrite,rewrite -z,refactor -z,rewrite,balance,rewrite -l,599,595,592,592,590,590,590,590,590,590,590,590,589,589,589,589,589,589,589,588,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,refactor,resub,rewrite,refactor,rewrite -l,resub -z,rewrite -z,rewrite,refactor,rewrite -z,rewrite,balance,resub,refactor,rewrite -z,rewrite -l,resub,refactor -z,refactor,refactor -z,601,595,594,592,591,591,591,591,590,590,590,590,590,590,590,590,589,589,589,589,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,resub -z,resub,refactor,refactor -z,rewrite -z,refactor,refactor -z,rewrite,balance,rewrite,resub,rewrite -l,refactor,rewrite -l,refactor,rewrite -l,rewrite,refactor,refactor -z,600,598,598,594,592,592,591,591,590,590,590,590,588,588,588,588,588,588,588,588,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9
sasc,balance,refactor -z,refactor,resub,refactor -z,refactor,resub,balance,refactor -z,resub,refactor,resub -z,resub,refactor,rewrite,balance,refactor,resub,resub -z,resub,613,598,594,592,592,592,592,592,592,592,592,592,592,592,591,591,589,589,589,589,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
sasc,resub -z,resub,balance,rewrite -l,resub -z,resub,resub -z,refactor -z,rewrite -l,rewrite,refactor -z,resub -z,refactor -z,rewrite,refactor -z,balance,rewrite,rewrite -z,rewrite -l,refactor,605,605,605,597,597,597,597,592,590,588,587,586,586,586,586,586,586,585,583,582,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10
sasc,refactor -z,rewrite,refactor,refactor -z,rewrite -l,rewrite,refactor,rewrite -z,refactor -z,resub -z,balance,refactor -z,resub,resub -z,refactor -z,rewrite -z,refactor -z,rewrite,refactor -z,rewrite,598,595,594,594,592,590,590,590,589,585,585,585,585,585,585,585,584,584,584,584,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,refactor,rewrite -z,rewrite,resub,rewrite -z,resub,refactor -z,rewrite -z,resub -z,refactor -z,balance,rewrite -l,rewrite -z,refactor,rewrite -z,refactor -z,rewrite -z,resub -z,resub,600,596,596,596,593,593,592,591,590,589,589,589,586,585,585,585,585,584,582,582,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9
sasc,resub,rewrite,refactor,rewrite,refactor -z,balance,refactor,resub,balance,rewrite -z,refactor -z,resub -z,rewrite -l,resub,resub -z,rewrite,rewrite -z,rewrite -l,resub -z,rewrite,605,598,594,594,592,592,592,592,592,592,592,591,589,588,588,588,587,586,586,586,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9
sasc,resub -z,rewrite -l,balance,refactor -z,resub -z,resub,balance,refactor -z,resub -z,rewrite -l,rewrite -z,balance,resub -z,rewrite -z,balance,refactor -z,rewrite -z,refactor,resub -z,refactor,605,597,597,592,590,590,590,590,590,590,590,590,590,590,590,590,590,589,589,589,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,rewrite -z,balance,resub,rewrite -z,resub,balance,rewrite -l,rewrite -z,resub,resub -z,resub,refactor -z,resub -z,refactor,resub,refactor -z,resub -z,refactor -z,refactor,605,597,597,597,596,595,595,594,594,594,594,594,591,589,589,589,589,589,589,589,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -l,refactor,balance,refactor,refactor -z,resub,balance,refactor -z,refactor,rewrite -l,resub -z,refactor -z,refactor,rewrite,refactor,resub -z,rewrite -l,rewrite -z,refactor,balance,599,595,594,593,593,590,590,590,590,590,590,590,590,588,588,587,586,586,585,585,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10
sasc,refactor,rewrite -z,refactor -z,balance,rewrite,resub,rewrite,rewrite -l,rewrite,resub -z,refactor -z,rewrite -l,resub,rewrite -z,resub -z,rewrite -z,resub -z,rewrite,balance,rewrite -l,601,599,596,596,592,586,586,583,583,582,582,582,582,582,581,581,580,580,580,580,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10
sasc,rewrite,rewrite -z,rewrite,balance,rewrite -z,balance,refactor,rewrite,resub -z,refactor,resub -z,rewrite,rewrite -z,resub,rewrite,resub -z,rewrite,resub,resub -z,rewrite -l,600,598,598,598,598,598,596,596,593,592,592,592,592,591,591,591,591,591,591,590,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9
sasc,resub -z,rewrite,resub,rewrite,refactor -z,resub,resub -z,rewrite,refactor,rewrite -l,resub -z,refactor,resub,rewrite -l,resub -z,rewrite -l,refactor -z,resub -z,rewrite,rewrite -z,605,598,598,596,593,592,592,590,588,584,584,584,584,584,584,584,584,584,584,584,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10
sasc,rewrite,resub -z,rewrite -l,balance,rewrite -l,balance,resub -z,resub,resub -z,balance,rewrite -l,refactor,refactor -z,resub,refactor -z,rewrite,rewrite -z,rewrite -l,refactor,resub,600,598,595,595,595,595,595,595,595,595,595,593,591,590,590,590,590,590,589,589,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,balance,resub,rewrite -z,rewrite,rewrite -l,balance,resub -z,rewrite,resub -z,rewrite -l,refactor,rewrite,refactor -z,refactor,refactor -z,rewrite -l,resub -z,refactor,rewrite -l,605,605,605,597,596,595,595,595,595,595,595,593,593,591,591,591,591,591,591,591,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,balance,rewrite -z,resub,rewrite,resub,refactor,rewrite -z,rewrite,rewrite -l,refactor,refactor -z,resub,refactor -z,resub -z,refactor,rewrite,resub,refactor -z,refactor,600,600,598,596,596,596,593,593,593,592,590,590,590,590,590,590,590,590,590,590,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,refactor -z,rewrite -z,rewrite,resub -z,rewrite -z,rewrite -l,rewrite -z,balance,resub,resub -z,balance,refactor -z,balance,refactor -z,rewrite -z,resub -z,refactor,rewrite -z,resub -z,605,596,593,593,592,592,591,591,591,590,590,590,590,590,590,590,589,589,589,589,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,refactor,refactor -z,rewrite -z,rewrite -l,balance,rewrite,balance,rewrite,rewrite -l,refactor -z,rewrite -z,balance,refactor,rewrite -l,rewrite,rewrite -l,rewrite,resub,refactor -z,600,596,594,594,593,593,593,593,593,593,592,592,592,591,591,591,591,591,590,590,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite,refactor -z,resub,refactor,rewrite,rewrite -z,rewrite -l,refactor,rewrite -z,rewrite -l,rewrite,resub,refactor,rewrite -z,balance,rewrite -z,refactor -z,rewrite -l,refactor,resub -z,600,595,592,592,590,588,585,583,583,582,582,582,582,582,582,582,582,582,582,582,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10
sasc,balance,refactor,rewrite -z,balance,refactor -z,rewrite -l,rewrite -z,rewrite -l,rewrite,rewrite -z,refactor -z,refactor,rewrite -z,refactor -z,resub -z,rewrite -l,rewrite,resub,refactor,refactor -z,613,601,599,598,595,589,587,585,585,585,585,585,585,585,581,581,581,581,581,581,8,8,8,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10
sasc,resub,rewrite -z,rewrite -l,refactor,rewrite,balance,refactor,balance,rewrite,resub,rewrite -l,refactor -z,rewrite -z,rewrite,refactor,rewrite -z,refactor -z,resub -z,balance,rewrite,605,597,595,592,592,591,590,590,589,587,587,587,587,586,586,585,584,584,584,583,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -z,rewrite -l,rewrite,rewrite -z,rewrite -l,rewrite -z,rewrite -l,resub,rewrite -z,resub,balance,refactor -z,resub,balance,rewrite,resub,balance,refactor -z,rewrite,rewrite -l,598,595,595,594,593,592,592,589,589,588,588,585,584,584,583,583,583,583,583,583,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -z,refactor,resub,refactor -z,rewrite,rewrite -z,resub -z,rewrite,resub -z,refactor -z,resub -z,rewrite -l,refactor,rewrite,resub,rewrite -z,rewrite,refactor -z,rewrite,resub,598,594,591,590,588,588,588,588,588,588,588,586,586,586,586,586,585,585,585,585,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9
sasc,rewrite -l,resub,rewrite,resub,refactor -z,resub,rewrite,balance,resub -z,resub,resub -z,refactor,balance,resub,refactor,rewrite,rewrite -z,refactor,resub -z,refactor -z,599,597,595,595,592,590,588,588,587,587,587,587,587,587,587,587,587,586,586,586,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,balance,rewrite -z,rewrite -l,rewrite,rewrite -l,resub,rewrite -l,rewrite,rewrite -l,rewrite -z,resub -z,resub,resub -z,resub,rewrite -l,resub -z,resub,rewrite -z,refactor,rewrite,613,598,595,595,595,593,593,593,593,592,590,590,590,590,590,590,590,589,587,587,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,rewrite -l,resub,rewrite -l,refactor,rewrite -l,refactor -z,resub,resub -z,rewrite,balance,rewrite -l,rewrite -z,resub,refactor -z,rewrite -l,resub -z,rewrite -l,resub,rewrite -l,resub -z,599,597,595,593,593,591,590,590,588,588,586,586,586,586,586,585,585,585,585,585,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
sasc,balance,rewrite -z,rewrite,resub -z,rewrite -z,refactor -z,rewrite -l,rewrite,resub,rewrite -l,rewrite,resub -z,refactor -z,resub -z,refactor -z,resub -z,refactor,rewrite -l,refactor -z,rewrite -z,613,598,597,595,595,591,588,588,587,586,586,586,586,585,585,585,585,585,585,585,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10
sasc,rewrite -z,resub,rewrite -l,balance,rewrite,refactor -z,resub,resub -z,rewrite -z,resub -z,refactor -z,rewrite -l,resub -z,rewrite,rewrite -l,refactor -z,resub,rewrite -l,resub,rewrite -z,598,596,593,593,592,589,586,586,584,583,583,583,582,582,582,582,582,581,580,580,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,resub,rewrite -l,resub -z,refactor -z,rewrite,rewrite -l,refactor,balance,refactor,rewrite -z,rewrite,rewrite -z,rewrite -l,balance,resub,balance,resub -z,resub,refactor,resub -z,605,597,597,592,590,587,586,586,586,584,583,583,583,583,583,583,583,583,583,583,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
sasc,rewrite -l,balance,rewrite -z,resub,resub -z,balance,refactor,rewrite,rewrite -z,rewrite,resub -z,refactor -z,refactor,balance,rewrite -z,refactor,rewrite -l,refactor -z,balance,resub,599,599,597,595,595,595,593,593,593,593,591,589,589,589,589,589,589,589,589,589,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,refactor -z,resub,refactor,rewrite,rewrite -z,rewrite -l,refactor,resub,rewrite -z,balance,rewrite -l,refactor,rewrite,resub -z,refactor -z,rewrite,balance,refactor -z,resub -z,refactor -z,598,594,592,592,592,591,589,589,589,589,589,589,589,589,589,586,586,586,586,586,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
sasc,resub -z,refactor,rewrite -z,balance,refactor -z,resub,refactor -z,rewrite -z,resub -z,rewrite,refactor,rewrite -z,balance,rewrite,refactor,rewrite -z,rewrite -l,rewrite -z,balance,refactor -z,605,599,597,596,594,591,591,591,591,591,591,591,591,591,591,591,590,590,590,590,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9
sasc,resub,balance,resub,refactor -z,refactor,resub,resub -z,resub,rewrite,balance,rewrite -z,resub,resub -z,rewrite,refactor,rewrite -z,resub,refactor,rewrite -l,resub -z,605,605,605,596,592,592,592,592,590,590,588,588,588,588,587,587,587,587,584,584,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10
sasc,resub,refactor,balance,rewrite -l,resub,resub -z,balance,rewrite -z,rewrite -l,rewrite -z,rewrite,resub,balance,resub,rewrite,refactor,rewrite,rewrite -l,rewrite,refactor -z,605,599,598,593,593,593,593,593,593,593,593,592,592,592,592,590,590,590,590,590,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
