design_name,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,AND1,AND2,AND3,AND4,AND5,AND6,AND7,AND8,AND9,AND10,AND11,AND12,AND13,AND14,AND15,AND16,AND17,AND18,AND19,AND20,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Level9,Level10,Level11,Level12,Level13,Level14,Level15,Level16,Level17,Level18,Level19,Level20
max,refactor -z,rewrite -z,rewrite -l,balance,rewrite,rewrite -l,rewrite -z,resub,refactor,balance,refactor,refactor -z,resub,rewrite,rewrite -z,resub,resub -z,rewrite -l,rewrite -z,refactor -z,2865,2859,2859,2859,2859,2859,2858,2858,2858,2858,2858,2858,2858,2831,2829,2829,2829,2829,2829,2829,234,234,234,203,203,203,203,203,203,194,194,191,191,191,191,191,191,191,191,180
max,resub -z,rewrite -z,resub,rewrite,rewrite -l,refactor,rewrite -z,resub -z,rewrite,refactor,rewrite -z,resub -z,rewrite,balance,rewrite -z,rewrite,rewrite -z,resub -z,rewrite -z,rewrite,2865,2864,2864,2863,2863,2851,2851,2851,2851,2841,2839,2839,2833,2833,2831,2831,2831,2831,2831,2831,287,287,287,287,287,287,287,287,287,285,285,285,285,235,235,235,235,235,235,235
max,rewrite -l,refactor,rewrite -l,rewrite,resub,rewrite,refactor,refactor -z,rewrite -l,balance,rewrite -l,refactor,balance,rewrite,rewrite -l,rewrite,resub -z,rewrite -l,resub -z,resub,2865,2865,2865,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,287,287,287,287,287,287,287,234,234,210,210,210,210,210,210,210,210,210,210,210
max,rewrite -z,resub,rewrite -l,rewrite,resub -z,balance,refactor,balance,resub,rewrite -z,balance,resub,rewrite -z,resub,refactor -z,refactor,rewrite -z,refactor -z,rewrite,balance,2864,2864,2863,2863,2863,2863,2863,2863,2863,2860,2860,2860,2858,2858,2858,2858,2838,2838,2838,2838,287,287,287,287,287,217,217,217,217,217,209,209,209,209,204,204,204,197,197,187
max,refactor,rewrite -l,rewrite,resub,rewrite,resub -z,rewrite -z,rewrite,resub -z,rewrite -l,refactor -z,rewrite -z,resub -z,rewrite,balance,rewrite,rewrite -l,rewrite -z,rewrite,resub -z,2865,2865,2865,2865,2865,2865,2864,2863,2863,2863,2861,2859,2859,2859,2859,2859,2859,2858,2844,2844,287,287,287,287,287,287,287,287,287,287,243,243,243,243,206,206,206,206,206,206
max,refactor,refactor -z,resub,rewrite,rewrite -z,resub -z,refactor,rewrite -z,resub,balance,resub -z,rewrite,balance,resub,balance,rewrite -z,balance,resub -z,balance,resub -z,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2857,2857,2857,2857,2857,287,234,234,234,234,234,234,234,234,201,201,201,201,201,201,201,187,187,187,187
max,refactor,rewrite,resub -z,resub,rewrite -z,rewrite,balance,rewrite -l,rewrite -z,resub,rewrite -z,balance,resub -z,refactor,rewrite -l,rewrite -z,refactor,refactor -z,resub -z,rewrite,2865,2865,2865,2865,2864,2863,2863,2861,2860,2860,2860,2860,2860,2860,2860,2852,2852,2852,2852,2832,287,287,287,287,287,287,217,217,217,217,217,207,207,207,207,207,207,198,198,198
max,refactor,rewrite,rewrite -l,resub -z,resub,balance,rewrite -z,resub -z,rewrite -l,refactor,resub,resub -z,rewrite -l,rewrite,rewrite -z,resub -z,rewrite,balance,rewrite,refactor,2865,2865,2865,2865,2865,2865,2864,2864,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,287,287,287,287,229,229,229,229,229,229,229,229,229,229,229,229,211,211,211
max,refactor -z,rewrite -z,refactor -z,rewrite -z,refactor -z,rewrite -l,refactor -z,rewrite,rewrite -l,resub -z,rewrite -z,balance,resub -z,refactor,rewrite -z,rewrite,rewrite -l,refactor,refactor -z,rewrite -l,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2858,2858,2858,2858,2857,2830,2830,2830,2830,2828,234,234,224,224,217,217,217,217,217,217,217,181,181,181,181,181,181,181,178,178
max,rewrite -l,rewrite,rewrite -l,resub,refactor -z,rewrite,refactor -z,rewrite -l,balance,refactor,rewrite,rewrite -l,balance,rewrite -z,balance,rewrite,refactor -z,refactor,rewrite -l,rewrite,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2826,2826,287,287,287,287,234,234,231,231,207,207,207,207,207,207,198,198,197,197,197,197
max,refactor,resub -z,balance,refactor -z,rewrite -z,rewrite,resub,rewrite -z,refactor -z,rewrite -z,refactor -z,rewrite -z,resub -z,rewrite -z,refactor -z,resub -z,rewrite,refactor,rewrite -l,rewrite -z,2865,2865,2865,2865,2835,2835,2835,2835,2835,2834,2834,2833,2833,2833,2833,2833,2833,2833,2833,2833,287,287,229,214,214,214,214,214,203,203,202,202,202,202,197,197,197,197,197,197
max,resub,rewrite -z,rewrite,resub -z,balance,rewrite,rewrite -z,resub -z,refactor,rewrite -z,balance,rewrite,refactor,refactor -z,rewrite -l,rewrite,refactor -z,rewrite,refactor -z,refactor,2865,2864,2863,2863,2863,2861,2860,2860,2860,2860,2860,2860,2860,2860,2834,2834,2834,2834,2834,2834,287,287,287,287,217,217,217,217,217,217,207,207,207,204,204,204,203,203,202,202
max,refactor -z,rewrite -z,refactor,resub -z,rewrite -z,balance,rewrite,rewrite -z,balance,rewrite -l,resub,balance,refactor -z,refactor,rewrite,resub -z,balance,rewrite -l,resub -z,rewrite,2865,2859,2859,2859,2859,2859,2859,2857,2857,2857,2857,2857,2857,2856,2829,2829,2829,2829,2829,2829,234,234,234,234,234,198,198,198,186,186,186,186,183,183,183,183,181,181,181,181
max,rewrite,resub,rewrite -z,rewrite -l,rewrite -z,rewrite,rewrite -z,resub,rewrite -z,refactor,rewrite,resub,balance,resub,rewrite -l,resub,rewrite -l,refactor,rewrite -z,balance,2865,2865,2864,2863,2861,2861,2859,2859,2859,2845,2844,2844,2844,2844,2844,2844,2844,2844,2843,2843,287,287,287,287,287,287,287,287,287,276,276,276,230,230,230,230,230,230,230,227
max,balance,resub -z,refactor -z,resub -z,refactor,resub -z,rewrite -l,balance,rewrite,rewrite -l,resub,rewrite,rewrite -z,refactor -z,resub -z,balance,rewrite -z,refactor,rewrite -z,balance,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2834,2834,2834,2834,229,229,214,214,214,214,214,210,210,210,210,210,210,205,205,197,197,197,197,187
max,resub,rewrite,refactor,refactor -z,balance,rewrite,balance,refactor,resub,rewrite,balance,rewrite,refactor -z,rewrite -l,rewrite -z,resub,refactor -z,rewrite -z,refactor,rewrite,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2832,2832,2832,2832,2832,2831,2831,287,287,287,234,210,210,210,210,210,210,210,210,207,207,207,207,203,203,203,203
max,refactor,balance,resub,resub -z,refactor -z,resub -z,refactor,refactor -z,rewrite -l,refactor,resub,refactor,rewrite -z,rewrite -l,refactor,resub -z,rewrite -z,refactor -z,refactor,rewrite -z,2865,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,229,229,229,214,214,214,211,211,211,211,211,211,211,211,211,211,200,200,200
max,rewrite -z,resub -z,refactor -z,resub -z,refactor -z,resub,refactor,resub -z,resub,rewrite -z,rewrite -l,rewrite,refactor,balance,rewrite -z,refactor -z,rewrite -l,resub -z,rewrite -z,rewrite -l,2864,2864,2862,2861,2861,2861,2861,2861,2861,2861,2861,2861,2860,2860,2858,2858,2836,2836,2834,2834,287,287,243,243,241,241,241,241,241,241,241,241,241,210,210,204,204,204,204,204
max,refactor,resub -z,rewrite -l,resub,rewrite,rewrite -z,refactor,rewrite -z,resub -z,refactor,rewrite -z,refactor -z,rewrite -z,resub -z,refactor -z,rewrite,refactor -z,rewrite,rewrite -z,rewrite,2865,2865,2865,2865,2865,2864,2852,2851,2851,2841,2839,2837,2814,2814,2814,2813,2813,2813,2812,2812,287,287,287,287,287,287,287,287,287,285,285,256,256,256,246,246,245,245,245,245
max,rewrite -l,rewrite,refactor -z,balance,resub,resub -z,rewrite -l,rewrite -z,rewrite -l,resub,refactor,rewrite -l,rewrite -z,rewrite -l,rewrite -z,rewrite -l,refactor -z,resub -z,resub,refactor -z,2865,2865,2865,2865,2865,2865,2865,2865,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,287,287,234,210,210,210,210,210,210,210,210,210,210,210,210,210,200,200,200,198
max,resub,rewrite -l,resub,rewrite,refactor,rewrite,refactor -z,rewrite,refactor,resub,rewrite,resub -z,rewrite -z,rewrite -l,rewrite -z,balance,resub,refactor -z,refactor,rewrite -l,2865,2865,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2858,2831,287,287,287,287,287,287,234,234,234,234,234,234,234,234,234,201,201,199,199,199
max,balance,refactor -z,rewrite -z,balance,rewrite -z,resub -z,rewrite,rewrite -z,balance,rewrite -l,refactor -z,rewrite,rewrite -z,resub -z,resub,rewrite,refactor -z,rewrite,rewrite -z,balance,2865,2865,2835,2835,2834,2834,2834,2834,2834,2834,2834,2834,2832,2832,2832,2832,2832,2832,2832,2832,229,214,214,203,203,203,203,203,189,189,186,186,186,186,186,186,183,183,183,172
max,refactor,refactor -z,rewrite -z,resub,balance,refactor,resub -z,refactor,rewrite,resub -z,rewrite -z,balance,resub,rewrite,rewrite -l,rewrite -z,refactor,balance,rewrite,refactor -z,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2858,2858,2858,2858,2858,2856,2856,2856,2854,2854,287,234,234,234,203,203,203,203,203,203,203,194,194,194,194,194,194,179,179,176
max,rewrite -l,refactor -z,rewrite,resub,rewrite -z,rewrite -l,resub -z,resub,rewrite -z,resub -z,rewrite,refactor -z,refactor,refactor -z,resub -z,refactor,resub,rewrite -l,balance,refactor -z,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2857,2856,2856,2856,2856,2856,2850,2850,2850,287,234,234,234,234,234,234,234,234,234,234,216,216,214,214,214,214,214,186,186
max,balance,refactor,resub,resub -z,rewrite -z,rewrite,resub -z,balance,resub -z,refactor -z,rewrite -z,resub,rewrite -z,rewrite -l,resub -z,rewrite -l,resub -z,rewrite,refactor,rewrite -l,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,229,229,229,229,229,229,229,217,217,210,210,210,210,210,210,210,210,210,210,210
max,resub,resub -z,resub,refactor -z,balance,refactor,rewrite,resub,rewrite,balance,rewrite -l,resub,rewrite -z,resub,resub -z,refactor -z,balance,refactor -z,refactor,rewrite -z,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2864,2842,287,287,287,234,210,210,210,210,210,210,210,210,210,210,210,205,197,196,196,196
max,refactor,resub -z,rewrite -l,refactor -z,rewrite -z,refactor -z,resub,rewrite,balance,rewrite -l,refactor,rewrite -l,rewrite,balance,refactor,resub -z,rewrite,refactor -z,resub -z,rewrite -l,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2828,287,287,287,234,234,224,224,224,195,195,195,195,195,195,195,195,195,195,195,195
max,rewrite,resub,refactor -z,rewrite -z,resub,balance,rewrite -z,refactor -z,rewrite,resub -z,rewrite -l,refactor -z,refactor,rewrite,refactor -z,balance,resub,balance,resub,refactor,2865,2865,2865,2859,2859,2859,2858,2858,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,287,287,234,234,234,203,203,190,190,190,190,189,189,189,189,176,176,176,176,176
max,refactor -z,refactor,rewrite -z,rewrite,balance,refactor -z,rewrite -z,refactor,resub -z,rewrite,balance,resub -z,resub,resub -z,refactor -z,resub -z,balance,refactor,rewrite -z,resub -z,2865,2865,2859,2859,2859,2859,2838,2838,2838,2831,2831,2831,2831,2831,2831,2831,2831,2831,2829,2829,234,234,234,234,202,200,200,200,200,200,187,187,187,187,186,186,185,185,185,185
max,refactor -z,resub -z,refactor -z,rewrite,rewrite -z,resub,refactor -z,refactor,rewrite -z,resub,rewrite -z,resub,rewrite -z,rewrite,resub -z,refactor -z,resub -z,refactor,resub -z,rewrite -z,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2858,234,234,231,231,231,231,225,225,225,225,225,225,225,225,225,214,214,214,214,214
max,resub -z,balance,resub -z,balance,refactor,rewrite -l,refactor,rewrite -l,rewrite,rewrite -z,resub,rewrite,refactor -z,resub -z,refactor -z,rewrite -z,rewrite,balance,rewrite,refactor -z,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2834,2834,287,229,229,229,229,229,229,229,229,229,229,229,217,217,215,215,215,208,208,208
max,rewrite -z,balance,resub -z,rewrite -z,rewrite,balance,resub -z,refactor -z,resub,refactor -z,resub,resub -z,rewrite,resub -z,rewrite -z,rewrite -l,rewrite -z,refactor,balance,refactor,2864,2864,2864,2860,2854,2854,2854,2854,2854,2854,2854,2854,2834,2834,2832,2832,2832,2832,2831,2831,287,217,217,217,217,209,209,205,205,204,204,204,204,204,204,204,204,204,197,197
max,resub,refactor,rewrite,rewrite -l,resub,refactor,rewrite,balance,rewrite -l,resub,refactor,resub,balance,refactor -z,rewrite,resub,resub -z,resub,refactor -z,rewrite -l,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,287,287,287,287,287,287,287,229,229,229,229,229,229,214,214,214,214,214,211,211
max,balance,refactor,rewrite -l,rewrite,refactor -z,rewrite,resub,rewrite -l,resub,resub -z,rewrite -l,rewrite,rewrite -z,resub -z,rewrite,resub -z,resub,resub -z,balance,resub -z,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,229,229,229,229,214,214,214,214,214,214,214,214,214,214,214,214,214,214,202,202
max,resub -z,refactor,refactor -z,refactor,refactor -z,rewrite,resub,refactor -z,rewrite -l,resub,resub -z,balance,resub -z,resub,rewrite -z,resub,rewrite -l,refactor,refactor -z,resub -z,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2826,2826,2826,2826,287,287,234,234,231,231,231,229,229,229,229,205,205,205,205,205,205,205,201,201
max,resub,rewrite -l,rewrite -z,balance,rewrite,refactor -z,rewrite -z,rewrite -l,resub,rewrite,rewrite -z,rewrite,resub,refactor -z,rewrite -l,refactor -z,rewrite,refactor -z,resub -z,balance,2865,2865,2864,2864,2862,2862,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,287,287,287,217,217,210,210,210,210,210,210,210,210,202,202,202,202,202,202,193
max,refactor -z,resub -z,refactor -z,balance,refactor,rewrite,rewrite -l,refactor,balance,refactor -z,rewrite -l,rewrite -z,balance,rewrite -z,balance,rewrite,resub -z,refactor -z,rewrite -z,refactor -z,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2826,2826,2826,2825,2825,2825,2825,2825,2823,2823,234,234,231,207,207,207,207,207,207,205,205,205,195,195,186,186,186,186,186,186
max,rewrite -l,refactor -z,rewrite,resub,rewrite -z,balance,refactor -z,refactor,rewrite,rewrite -l,resub -z,rewrite -l,resub -z,rewrite -l,resub -z,rewrite,balance,rewrite -z,refactor,resub,2865,2865,2859,2859,2859,2859,2859,2859,2839,2839,2839,2839,2839,2839,2839,2839,2839,2838,2838,2838,287,234,234,234,234,202,200,200,200,200,200,200,200,200,200,200,200,200,200,200
max,resub -z,rewrite -z,resub,refactor -z,resub,rewrite -z,resub -z,refactor,rewrite,balance,resub,balance,rewrite -z,resub -z,rewrite -z,rewrite,resub,rewrite -l,resub -z,balance,2865,2864,2864,2862,2861,2859,2859,2858,2858,2858,2858,2858,2857,2857,2857,2857,2857,2857,2857,2857,287,287,287,243,243,243,243,243,243,208,208,208,208,208,208,208,208,208,208,197
max,rewrite -l,resub -z,rewrite,balance,rewrite,rewrite -l,refactor -z,rewrite -l,refactor,balance,resub,refactor -z,balance,rewrite,rewrite -z,balance,refactor,balance,rewrite -l,rewrite,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,287,287,229,229,229,214,214,214,210,210,207,207,207,207,198,198,198,198,198
max,rewrite -l,resub -z,rewrite,refactor -z,refactor,rewrite -l,rewrite,rewrite -l,resub,rewrite,refactor,refactor -z,refactor,rewrite,resub -z,refactor,refactor -z,resub,resub -z,resub,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,287,287,287,234,234,234,234,234,234,234,234,231,231,231,231,231,229,229,229,229
max,refactor,rewrite -l,resub,refactor -z,resub -z,rewrite -z,refactor -z,refactor,resub -z,balance,rewrite,balance,rewrite -z,balance,resub,rewrite -z,refactor,resub,balance,refactor,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2858,2858,2858,2856,2856,2856,2856,2856,287,287,287,234,234,234,227,227,227,199,199,199,199,186,186,186,186,186,176,176
max,resub -z,rewrite -l,resub -z,resub,refactor,rewrite -l,refactor -z,refactor,rewrite -z,rewrite,refactor,resub,rewrite -l,refactor,rewrite,refactor,rewrite -z,resub -z,rewrite -l,rewrite,2865,2865,2865,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,287,287,287,287,287,287,234,234,234,234,234,234,234,234,234,234,234,234,234,234
max,rewrite,refactor,resub,refactor -z,resub,rewrite -z,refactor -z,refactor,refactor -z,refactor,refactor -z,rewrite -z,rewrite -l,refactor,refactor -z,refactor,balance,refactor -z,resub,refactor,2865,2865,2865,2865,2865,2859,2859,2859,2859,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,287,287,287,234,234,234,227,227,226,226,225,225,225,225,217,217,186,186,186,186
max,resub,refactor -z,resub,rewrite -z,refactor -z,resub,rewrite,refactor,resub -z,balance,rewrite -z,refactor -z,rewrite,resub -z,rewrite -z,balance,rewrite -l,resub -z,rewrite -l,refactor -z,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2850,2850,2826,2826,2824,2824,2824,2824,2824,2824,287,234,234,234,227,227,227,227,227,199,199,194,194,194,194,184,184,184,184,184
max,refactor -z,resub -z,rewrite,resub -z,refactor -z,rewrite -l,refactor -z,refactor,rewrite,resub -z,rewrite -z,resub,refactor,balance,refactor -z,refactor,refactor -z,resub,refactor,resub -z,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,234,234,234,234,231,231,229,229,229,229,229,229,229,199,198,198,198,198,198,198
max,rewrite -z,refactor,rewrite -l,refactor,balance,resub,rewrite -z,resub,rewrite -z,refactor -z,balance,rewrite -l,resub -z,refactor,rewrite -z,refactor,rewrite -l,rewrite -z,refactor -z,rewrite -l,2864,2852,2851,2851,2851,2851,2848,2848,2848,2848,2848,2828,2828,2828,2826,2826,2814,2814,2814,2814,287,287,287,287,233,233,233,233,233,223,217,217,217,217,217,217,217,217,211,211
max,rewrite -l,rewrite,rewrite -l,refactor,balance,rewrite,rewrite -z,rewrite,refactor -z,rewrite -l,refactor -z,resub -z,rewrite -l,refactor -z,rewrite -l,rewrite -z,rewrite -l,refactor,rewrite -z,rewrite -l,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,287,287,287,229,229,229,229,217,217,215,215,215,214,214,214,214,214,214,214
max,resub,rewrite -l,refactor -z,balance,rewrite -l,resub -z,rewrite -z,rewrite -l,balance,refactor,balance,rewrite -l,rewrite,balance,rewrite -l,balance,rewrite -l,resub,resub -z,balance,2865,2865,2865,2865,2865,2865,2865,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,287,287,234,210,210,210,210,210,200,200,200,200,200,200,200,200,200,200,200,200
max,resub -z,rewrite -z,refactor -z,resub -z,rewrite,resub,refactor -z,resub -z,balance,resub,refactor -z,rewrite,rewrite -l,rewrite,balance,refactor,resub -z,resub,resub -z,refactor,2865,2864,2862,2861,2860,2860,2860,2860,2860,2860,2860,2828,2828,2828,2828,2828,2828,2828,2828,2828,287,287,243,243,243,243,241,241,208,208,207,207,207,207,207,207,207,207,207,207
max,resub,rewrite,rewrite -l,balance,rewrite -z,resub -z,rewrite -z,refactor -z,refactor,resub -z,balance,refactor,refactor -z,resub,rewrite -z,refactor -z,rewrite,resub,resub -z,refactor -z,2865,2865,2865,2865,2864,2864,2861,2861,2861,2861,2861,2861,2861,2861,2840,2840,2840,2840,2840,2840,287,287,287,229,229,229,229,216,216,216,204,204,203,203,203,201,201,201,201,200
max,resub,rewrite,resub,resub -z,rewrite -l,balance,rewrite,refactor -z,rewrite -l,resub -z,balance,rewrite,refactor,resub,balance,refactor,balance,refactor -z,resub -z,refactor -z,2865,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,287,287,287,287,229,229,214,214,214,210,210,210,210,210,210,210,207,207,205
max,rewrite,rewrite -l,resub,resub -z,rewrite -l,refactor -z,balance,rewrite -l,rewrite,rewrite -z,resub -z,rewrite,refactor,resub -z,rewrite -l,balance,refactor,balance,rewrite -z,rewrite -l,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2832,2832,2832,2832,2832,2832,2832,2831,2831,287,287,287,287,287,234,210,210,210,210,210,210,210,210,210,200,200,200,200,200
max,refactor,refactor -z,refactor,rewrite -z,balance,rewrite -l,refactor,rewrite -z,refactor -z,resub -z,resub,rewrite,refactor,balance,resub -z,rewrite,rewrite -z,refactor,rewrite -l,resub,2865,2865,2865,2859,2859,2859,2859,2858,2858,2858,2858,2825,2825,2825,2825,2825,2823,2823,2823,2823,287,234,234,234,202,202,202,202,198,198,198,198,198,192,192,192,192,192,192,192
max,resub,rewrite -l,refactor,rewrite,rewrite -z,resub,refactor -z,rewrite -l,refactor,balance,resub -z,balance,rewrite,refactor -z,balance,refactor,rewrite -z,rewrite -l,refactor,resub,2865,2865,2865,2865,2864,2864,2862,2860,2860,2860,2860,2860,2859,2859,2859,2859,2833,2828,2827,2827,287,287,287,287,287,287,243,243,243,210,210,210,210,208,208,208,208,208,208,208
max,refactor -z,resub -z,resub,resub -z,refactor -z,rewrite,refactor -z,rewrite -z,resub,refactor -z,rewrite -z,rewrite -l,refactor -z,rewrite -l,refactor,refactor -z,resub -z,resub,resub -z,balance,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,234,234,234,234,231,231,229,229,229,225,225,225,217,217,217,217,217,217,217,188
max,rewrite,refactor -z,rewrite -l,resub,rewrite -z,refactor,resub -z,rewrite -l,resub -z,balance,rewrite -l,rewrite,resub -z,rewrite -z,refactor -z,rewrite -l,balance,resub -z,resub,refactor -z,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2858,2858,2825,2825,2825,2825,2825,287,234,234,234,234,234,234,234,234,202,202,202,202,202,198,198,192,192,192,191
max,balance,resub,balance,rewrite -z,rewrite,resub -z,rewrite -z,rewrite,refactor -z,resub -z,refactor -z,refactor,refactor -z,rewrite -z,balance,rewrite,refactor,rewrite -l,resub -z,refactor -z,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,229,229,229,229,229,229,229,229,216,216,215,215,214,214,201,201,201,201,201,200
max,refactor -z,rewrite,rewrite -z,refactor -z,refactor,rewrite -l,refactor -z,refactor,refactor -z,balance,refactor,rewrite -l,rewrite,balance,rewrite -z,refactor,refactor -z,resub -z,refactor,balance,2865,2859,2859,2859,2859,2859,2859,2858,2858,2858,2858,2858,2858,2858,2857,2857,2857,2857,2857,2857,234,234,234,227,227,227,226,226,225,196,196,196,196,196,196,196,194,194,194,184
max,balance,refactor -z,balance,resub -z,refactor,refactor -z,rewrite -z,rewrite,rewrite -z,rewrite,balance,resub,rewrite -l,rewrite,refactor,resub,resub -z,rewrite,refactor,rewrite,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,229,214,210,210,210,207,207,207,207,207,192,192,192,192,192,192,192,192,192,192
max,refactor -z,refactor,rewrite -l,resub,rewrite -l,refactor -z,rewrite,rewrite -z,refactor,resub,resub -z,balance,refactor,rewrite -l,refactor -z,rewrite -z,refactor,resub -z,refactor,rewrite -l,2865,2865,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2837,2837,2837,2837,2837,234,234,234,234,234,231,231,231,231,231,231,200,200,200,199,199,199,199,199,199
max,refactor -z,rewrite,balance,resub,balance,refactor -z,resub -z,resub,rewrite -l,balance,refactor -z,rewrite -l,balance,rewrite,balance,rewrite -l,refactor,rewrite -l,resub,rewrite -z,2865,2859,2859,2859,2859,2859,2859,2859,2832,2832,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,234,234,210,210,210,207,207,207,207,207,205,205,205,205,205,205,205,205,205,205
max,balance,rewrite -z,resub -z,resub,refactor -z,refactor,balance,rewrite -l,balance,refactor,balance,rewrite -z,rewrite -l,refactor -z,resub -z,rewrite -l,resub,resub -z,rewrite,resub -z,2865,2864,2864,2864,2864,2864,2864,2843,2843,2843,2843,2842,2830,2830,2828,2828,2828,2828,2828,2828,229,229,229,229,217,217,208,208,208,208,208,208,208,205,205,205,205,205,205,205
max,refactor -z,resub,refactor,resub,refactor -z,rewrite -l,resub -z,balance,rewrite -l,resub,refactor -z,rewrite,rewrite -l,refactor -z,refactor,resub -z,balance,resub -z,rewrite -l,resub,2865,2865,2865,2865,2865,2859,2859,2859,2859,2859,2859,2826,2826,2825,2825,2825,2825,2825,2825,2825,234,234,234,234,231,231,231,207,207,207,205,205,205,205,205,205,203,203,203,203
max,rewrite,balance,rewrite -l,rewrite,rewrite -l,balance,refactor -z,resub -z,rewrite -l,rewrite,resub,refactor,rewrite -z,refactor,rewrite -l,balance,refactor,resub,rewrite -l,rewrite,2865,2865,2865,2865,2865,2865,2865,2865,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,287,229,229,229,229,229,214,214,214,214,214,214,214,214,214,202,202,202,202,202
max,rewrite -l,rewrite -z,resub -z,rewrite -l,balance,resub,resub -z,balance,refactor,resub,rewrite -l,refactor,balance,resub -z,resub,rewrite -z,balance,refactor -z,rewrite -l,balance,2865,2864,2864,2863,2863,2863,2863,2863,2863,2863,2861,2861,2861,2861,2861,2860,2860,2860,2834,2834,287,287,287,287,217,217,217,217,217,217,217,217,217,217,217,217,209,205,205,200
max,rewrite -z,resub,rewrite,rewrite -l,balance,rewrite -z,refactor -z,resub,refactor -z,refactor,rewrite,balance,resub,refactor -z,rewrite,rewrite -l,rewrite -z,balance,rewrite -l,refactor,2864,2864,2863,2863,2863,2860,2860,2860,2860,2860,2834,2834,2834,2834,2834,2834,2832,2832,2832,2832,287,287,287,287,217,217,210,210,209,209,209,200,200,200,200,200,200,197,197,197
